118  ,171 ,340                                     ,187                           ,171      ,198      ,189
119  ,172 ,344                                     ,190                           ,173      ,198      ,193
120  ,174 ,348                                     ,190                           ,175      ,198      ,193
121  ,175 ,349                                     ,193                           ,176      ,201      ,196
122  ,177 ,353                                     ,193                           ,178      ,202      ,196
123  ,177 ,356                                     ,196                           ,179      ,205      ,196
124  ,180 ,359                                     ,196                           ,182      ,208      ,200
125  ,180 ,363                                     ,199                           ,182      ,208      ,201
126  ,182 ,366                                     ,201                           ,182      ,209      ,205
127  ,182 ,368                                     ,202                           ,184      ,211      ,205
128  ,184 ,371                                     ,204                           ,186      ,215      ,205
129  ,185 ,375                                     ,205                           ,186      ,215      ,210
130  ,187 ,376                                     ,207                           ,188      ,215      ,212
131  ,188 ,379                                     ,207                           ,188      ,219      ,214
132  ,190 ,382                                     ,210                           ,190      ,221      ,214
133  ,192 ,385                                     ,210                           ,190      ,221      ,217
134  ,192 ,387                                     ,213                           ,192      ,221      ,217
135  ,194 ,390                                     ,213                           ,195      ,224      ,219
136  ,196 ,393                                     ,215                           ,195      ,226      ,219
137  ,196 ,396                                     ,215                           ,199      ,226      ,221
138  ,198 ,398                                     ,217                           ,199      ,226      ,222
139  ,198 ,400                                     ,218                           ,199      ,229      ,223
140  ,201 ,404                                     ,221                           ,201      ,229      ,225
141  ,201 ,406                                     ,224                           ,203      ,232      ,227
142  ,202 ,411                                     ,227                           ,203      ,232      ,230
143  ,204 ,413                                     ,227                           ,205      ,235      ,230
144  ,205 ,416                                     ,229                           ,206      ,236      ,232
145  ,208 ,417                                     ,230                           ,208      ,237      ,234
146  ,210 ,420                                     ,231                           ,210      ,241      ,234
147  ,212 ,424                                     ,232                           ,211      ,241      ,234
148  ,214 ,426                                     ,234                           ,212      ,244      ,235
149  ,214 ,430                                     ,237                           ,213      ,245      ,237
150  ,216 ,431                                     ,238                           ,214      ,246      ,238
151  ,216 ,435                                     ,242                           ,216      ,249      ,241
152  ,217 ,436                                     ,244                           ,218      ,251      ,244
153  ,218 ,440                                     ,245                           ,218      ,252      ,246
154  ,221 ,442                                     ,248                           ,219      ,255      ,246
155  ,223 ,445                                     ,250                           ,220      ,260      ,248
156  ,225 ,449                                     ,252                           ,222      ,262      ,249
157  ,225 ,451                                     ,253                           ,224      ,262      ,251
158  ,227 ,454                                     ,256                           ,225      ,262      ,251
159  ,228 ,456                                     ,257                           ,227      ,263      ,253
160  ,232 ,459                                     ,258                           ,229      ,266      ,256
161  ,233 ,463                                     ,259                           ,231      ,268      ,256
162  ,233 ,465                                     ,261                           ,232      ,271      ,259
163  ,235 ,468                                     ,262                           ,235      ,272      ,259
164  ,237 ,470                                     ,264                           ,235      ,274      ,260
165  ,238 ,474                                     ,266                           ,236      ,276      ,261
166  ,239 ,476                                     ,268                           ,238      ,277      ,264
167  ,241 ,480                                     ,269                           ,240      ,280      ,266
168  ,241 ,483                                     ,272                           ,242      ,281      ,267
169  ,244 ,486                                     ,272                           ,244      ,283      ,268
170  ,244 ,489                                     ,275                           ,247      ,287      ,271
171  ,246 ,492                                     ,276                           ,247      ,288      ,272
172  ,248 ,496                                     ,279                           ,247      ,290      ,273
173  ,249 ,498                                     ,279                           ,249      ,290      ,275
174  ,250 ,500                                     ,282                           ,251      ,291      ,278
175  ,254 ,503                                     ,284                           ,253      ,293      ,278
176  ,254 ,507                                     ,286                           ,255      ,295      ,280
177  ,254 ,510                                     ,287                           ,255      ,296      ,280
178  ,256 ,513                                     ,290                           ,257      ,296      ,282
179  ,258 ,515                                     ,291                           ,261      ,299      ,284
180  ,260 ,519                                     ,295                           ,261      ,300      ,286
181  ,261 ,524                                     ,297                           ,262      ,301      ,286
182  ,264 ,526                                     ,297                           ,265      ,303      ,288
183  ,264 ,530                                     ,300                           ,266      ,304      ,289
184  ,266 ,532                                     ,301                           ,269      ,308      ,291
185  ,268 ,534                                     ,303                           ,269      ,309      ,291
186  ,269 ,538                                     ,303                           ,273      ,311      ,293
187  ,272 ,542                                     ,306                           ,273      ,311      ,293
188  ,272 ,545                                     ,306                           ,275      ,314      ,296
189  ,272 ,549                                     ,309                           ,276      ,314      ,298
190  ,275 ,551                                     ,311                           ,277      ,314      ,298
191  ,278 ,553                                     ,312                           ,279      ,317      ,300
192  ,279 ,555                                     ,315                           ,280      ,317      ,300
193  ,281 ,557                                     ,317                           ,281      ,320      ,300
194  ,285 ,559                                     ,320                           ,282      ,320      ,303
195  ,285 ,561                                     ,322                           ,284      ,322      ,303
196  ,285 ,563                                     ,323                           ,286      ,322      ,305
197  ,288 ,567                                     ,324                           ,286      ,324      ,305
198  ,290 ,569                                     ,326                           ,288      ,325      ,309
199  ,291 ,573                                     ,327                           ,291      ,327      ,309
200  ,292 ,576                                     ,329                           ,291      ,329      ,311
201  ,293 ,580                                     ,330                           ,294      ,330      ,313
202  ,296 ,584                                     ,332                           ,294      ,332      ,315
203  ,296 ,586                                     ,335                           ,294      ,334      ,320
204  ,301 ,590                                     ,335                           ,296      ,337      ,320
205  ,301 ,594                                     ,338                           ,299      ,338      ,320
206  ,301 ,596                                     ,338                           ,300      ,340      ,320
207  ,304 ,599                                     ,341                           ,302      ,342      ,323
208  ,306 ,603                                     ,342                           ,302      ,345      ,323
209  ,308 ,605                                     ,344                           ,304      ,345      ,325
210  ,310 ,607                                     ,344                           ,305      ,345      ,325
211  ,312 ,609                                     ,347                           ,306      ,345      ,325
212  ,315 ,612                                     ,347                           ,307      ,347      ,328
213  ,315 ,617                                     ,350                           ,309      ,351      ,328
214  ,317 ,619                                     ,351                           ,310      ,351      ,331
215  ,317 ,621                                     ,353                           ,311      ,352      ,332
216  ,320 ,625                                     ,354                           ,314      ,355      ,336
217  ,320 ,627                                     ,356                           ,314      ,357      ,337
218  ,320 ,631                                     ,356                           ,317      ,360      ,339
219  ,322 ,633                                     ,359                           ,319      ,360      ,341
220  ,325 ,636                                     ,360                           ,319      ,363      ,341
221  ,328 ,640                                     ,362                           ,319      ,363      ,342
222  ,328 ,642                                     ,364                           ,320      ,365      ,345
223  ,330 ,645                                     ,365                           ,322      ,365      ,345
224  ,332 ,650                                     ,367                           ,325      ,367      ,348
225  ,335 ,653                                     ,369                           ,325      ,368      ,348
226  ,335 ,657                                     ,371                           ,328      ,371      ,348
227  ,337 ,659                                     ,373                           ,328      ,374      ,351
228  ,337 ,661                                     ,374                           ,328      ,374      ,352
229  ,337 ,665                                     ,376                           ,331      ,376      ,356
230  ,340 ,667                                     ,378                           ,332      ,376      ,356
231  ,344 ,670                                     ,380                           ,335      ,377      ,358
232  ,344 ,675                                     ,381                           ,335      ,379      ,358
233  ,346 ,679                                     ,384                           ,335      ,381      ,359
234  ,346 ,684                                     ,385                           ,337      ,383      ,363
235  ,347 ,688                                     ,387                           ,340      ,383      ,363
236  ,350 ,691                                     ,388                           ,341      ,386      ,365
237  ,350 ,694                                     ,390                           ,344      ,386      ,365
238  ,352 ,696                                     ,391                           ,347      ,389      ,368
239  ,354 ,700                                     ,393                           ,349      ,389      ,368
240  ,357 ,704                                     ,394                           ,352      ,391      ,368
241  ,357 ,708                                     ,397                           ,354      ,391      ,370
242  ,359 ,711                                     ,397                           ,356      ,394      ,372
243  ,359 ,713                                     ,400                           ,356      ,394      ,375
244  ,359 ,716                                     ,401                           ,357      ,396      ,375
245  ,362 ,718                                     ,403                           ,359      ,399      ,375
246  ,364 ,722                                     ,404                           ,361      ,399      ,377
247  ,366 ,726                                     ,406                           ,361      ,402      ,380
248  ,366 ,729                                     ,408                           ,364      ,402      ,380
249  ,368 ,733                                     ,410                           ,364      ,404      ,383
250  ,369 ,735                                     ,411                           ,367      ,406      ,385
251  ,371 ,739                                     ,412                           ,367      ,411      ,386
252  ,371 ,742                                     ,415                           ,367      ,411      ,388
253  ,373 ,744                                     ,417                           ,370      ,411      ,391
254  ,374 ,747                                     ,417                           ,372      ,413      ,393
255  ,376 ,751                                     ,420                           ,372      ,413      ,394
256  ,378 ,754                                     ,420                           ,374      ,415      ,395
257  ,380 ,759                                     ,423                           ,374      ,417      ,396
258  ,382 ,761                                     ,423                           ,376      ,418      ,398
259  ,383 ,764                                     ,425                           ,376      ,420      ,398
260  ,386 ,766                                     ,426                           ,377      ,420      ,400
261  ,388 ,770                                     ,428                           ,379      ,423      ,401
262  ,390 ,772                                     ,430                           ,381      ,423      ,403
263  ,393 ,776                                     ,432                           ,382      ,425      ,404
264  ,393 ,779                                     ,434                           ,383      ,425      ,405
265  ,396 ,782                                     ,435                           ,385      ,428      ,407
266  ,396 ,786                                     ,437                           ,388      ,429      ,408
267  ,396 ,788                                     ,437                           ,388      ,431      ,411
268  ,397 ,791                                     ,439                           ,391      ,431      ,413
269  ,399 ,793                                     ,440                           ,391      ,433      ,414
270  ,400 ,796                                     ,442                           ,394      ,435      ,416
271  ,402 ,800                                     ,442                           ,395      ,436      ,418
272  ,405 ,802                                     ,444                           ,398      ,440      ,420
273  ,405 ,805                                     ,444                           ,398      ,440      ,420
274  ,407 ,808                                     ,447                           ,400      ,440      ,421
275  ,411 ,812                                     ,448                           ,401      ,441      ,425
276  ,411 ,816                                     ,450                           ,403      ,443      ,427
277  ,411 ,819                                     ,452                           ,403      ,446      ,429
278  ,413 ,821                                     ,454                           ,406      ,450      ,430
279  ,415 ,825                                     ,455                           ,406      ,450      ,430
280  ,415 ,828                                     ,456                           ,408      ,452      ,430
281  ,420 ,833                                     ,459                           ,410      ,454      ,431
282  ,420 ,835                                     ,459                           ,412      ,455      ,433
283  ,420 ,839                                     ,462                           ,412      ,456      ,433
284  ,425 ,843                                     ,463                           ,414      ,458      ,435
285  ,425 ,846                                     ,464                           ,416      ,458      ,435
286  ,427 ,848                                     ,465                           ,416      ,458      ,439
287  ,427 ,852                                     ,468                           ,418      ,461      ,440
288  ,428 ,856                                     ,468                           ,423      ,461      ,442
289  ,430 ,859                                     ,472                           ,423      ,461      ,444
290  ,432 ,861                                     ,474                           ,423      ,463      ,446
291  ,434 ,863                                     ,475                           ,425      ,465      ,448
292  ,436 ,867                                     ,477                           ,427      ,465      ,448
293  ,436 ,869                                     ,477                           ,429      ,467      ,449
294  ,438 ,873                                     ,480                           ,430      ,467      ,452
295  ,439 ,875                                     ,480                           ,433      ,469      ,453
296  ,440 ,879                                     ,483                           ,435      ,471      ,455
297  ,442 ,883                                     ,483                           ,435      ,473      ,456
298  ,444 ,886                                     ,486                           ,437      ,473      ,460
299  ,445 ,890                                     ,488                           ,437      ,476      ,461
300  ,448 ,893                                     ,489                           ,440      ,478      ,463
301  ,450 ,897                                     ,492                           ,440      ,478      ,465
302  ,450 ,899                                     ,494                           ,443      ,481      ,465
303  ,450 ,903                                     ,495                           ,445      ,481      ,466
304  ,451 ,907                                     ,496                           ,447      ,483      ,471
305  ,454 ,909                                     ,498                           ,447      ,483      ,471
306  ,457 ,913                                     ,498                           ,447      ,486      ,473
307  ,457 ,917                                     ,501                           ,449      ,486      ,474
308  ,460 ,922                                     ,504                           ,452      ,489      ,476
309  ,460 ,926                                     ,505                           ,452      ,489      ,479
310  ,462 ,928                                     ,507                           ,453      ,491      ,481
311  ,462 ,931                                     ,507                           ,458      ,491      ,484
312  ,463 ,934                                     ,510                           ,458      ,493      ,484
313  ,466 ,938                                     ,514                           ,459      ,496      ,484
314  ,466 ,940                                     ,515                           ,462      ,497      ,487
315  ,466 ,944                                     ,518                           ,462      ,499      ,490
316  ,469 ,948                                     ,518                           ,467      ,499      ,490
317  ,470 ,950                                     ,521                           ,470      ,502      ,492
318  ,473 ,954                                     ,522                           ,470      ,502      ,493
319  ,473 ,956                                     ,524                           ,470      ,504      ,495
320  ,473 ,960                                     ,525                           ,470      ,507      ,497
321  ,475 ,964                                     ,528                           ,472      ,509      ,499
322  ,477 ,966                                     ,528                           ,474      ,509      ,499
323  ,479 ,970                                     ,530                           ,477      ,510      ,501
324  ,480 ,974                                     ,532                           ,478      ,514      ,503
325  ,481 ,976                                     ,534                           ,481      ,514      ,503
326  ,483 ,979                                     ,534                           ,483      ,515      ,505
327  ,483 ,982                                     ,538                           ,483      ,519      ,509
328  ,486 ,984                                     ,538                           ,486      ,519      ,509
329  ,487 ,987                                     ,540                           ,486      ,521      ,509
330  ,488 ,991                                     ,542                           ,488      ,521      ,513
331  ,491 ,993                                     ,544                           ,491      ,524      ,513
332  ,491 ,995                                     ,545                           ,491      ,524      ,514
333  ,494 ,998                                     ,547                           ,492      ,527      ,516
334  ,494 ,1002                                    ,549                           ,493      ,527      ,517
335  ,496 ,1007                                    ,549                           ,494      ,528      ,520
336  ,498 ,1011                                    ,552                           ,496      ,531      ,520
337  ,498 ,1015                                    ,554                           ,501      ,531      ,523
338  ,499 ,1018                                    ,556                           ,501      ,534      ,523
339  ,501 ,1022                                    ,558                           ,504      ,536      ,525
340  ,503 ,1025                                    ,560                           ,505      ,536      ,527
341  ,505 ,1029                                    ,562                           ,507      ,539      ,530
342  ,507 ,1032                                    ,564                           ,509      ,539      ,530
343  ,509 ,1036                                    ,566                           ,510      ,541      ,532
344  ,509 ,1039                                    ,568                           ,513      ,541      ,532
345  ,512 ,1041                                    ,570                           ,515      ,544      ,534
346  ,513 ,1043                                    ,571                           ,515      ,546      ,537
347  ,516 ,1047                                    ,572                           ,518      ,549      ,537
348  ,518 ,1052                                    ,574                           ,520      ,551      ,539
349  ,518 ,1056                                    ,576                           ,521      ,551      ,542
350  ,519 ,1058                                    ,577                           ,522      ,552      ,542
351  ,521 ,1062                                    ,579                           ,523      ,555      ,544
352  ,524 ,1065                                    ,579                           ,525      ,555      ,544
353  ,524 ,1069                                    ,582                           ,526      ,555      ,547
354  ,528 ,1072                                    ,582                           ,528      ,558      ,547
355  ,528 ,1076                                    ,585                           ,532      ,559      ,549
356  ,530 ,1079                                    ,587                           ,532      ,561      ,550
357  ,530 ,1082                                    ,587                           ,532      ,562      ,552
358  ,530 ,1085                                    ,589                           ,534      ,563      ,552
359  ,535 ,1089                                    ,590                           ,537      ,566      ,555
360  ,535 ,1092                                    ,592                           ,537      ,566      ,555
361  ,537 ,1096                                    ,592                           ,539      ,568      ,557
362  ,537 ,1099                                    ,595                           ,540      ,569      ,558
363  ,537 ,1102                                    ,597                           ,542      ,571      ,560
364  ,540 ,1105                                    ,598                           ,543      ,572      ,560
365  ,542 ,1109                                    ,600                           ,547      ,574      ,563
366  ,542 ,1112                                    ,600                           ,547      ,577      ,563
367  ,544 ,1116                                    ,603                           ,547      ,579      ,566
368  ,547 ,1121                                    ,606                           ,551      ,580      ,567
369  ,547 ,1124                                    ,608                           ,551      ,581      ,569
370  ,549 ,1126                                    ,609                           ,554      ,582      ,569
371  ,549 ,1128                                    ,611                           ,556      ,585      ,573
372  ,549 ,1131                                    ,613                           ,559      ,586      ,573
373  ,552 ,1135                                    ,615                           ,560      ,588      ,573
374  ,554 ,1138                                    ,615                           ,563      ,590      ,577
375  ,554 ,1141                                    ,617                           ,564      ,592      ,577
376  ,558 ,1145                                    ,618                           ,564      ,592      ,579
377  ,560 ,1149                                    ,620                           ,566      ,595      ,583
378  ,561 ,1152                                    ,620                           ,568      ,597      ,583
379  ,563 ,1155                                    ,622                           ,570      ,600      ,583
380  ,565 ,1159                                    ,623                           ,570      ,602      ,587
381  ,565 ,1163                                    ,625                           ,571      ,606      ,587
382  ,566 ,1166                                    ,626                           ,573      ,606      ,588
383  ,571 ,1168                                    ,628                           ,576      ,606      ,591
384  ,571 ,1171                                    ,630                           ,576      ,609      ,593
385  ,571 ,1174                                    ,631                           ,578      ,609      ,595
386  ,573 ,1177                                    ,633                           ,580      ,612      ,598
387  ,573 ,1181                                    ,633                           ,580      ,612      ,598
388  ,576 ,1185                                    ,636                           ,580      ,614      ,601
389  ,578 ,1190                                    ,637                           ,582      ,615      ,603
390  ,580 ,1193                                    ,639                           ,582      ,617      ,603
391  ,580 ,1197                                    ,640                           ,585      ,618      ,605
392  ,582 ,1201                                    ,642                           ,585      ,623      ,606
393  ,583 ,1205                                    ,644                           ,585      ,623      ,608
394  ,586 ,1209                                    ,645                           ,587      ,623      ,610
395  ,590 ,1214                                    ,647                           ,588      ,626      ,614
396  ,590 ,1219                                    ,647                           ,590      ,626      ,614
397  ,590 ,1223                                    ,650                           ,591      ,628      ,614
398  ,594 ,1226                                    ,651                           ,595      ,628      ,619
399  ,597 ,1230                                    ,653                           ,595      ,631      ,619
400  ,597 ,1233                                    ,653                           ,596      ,631      ,619
401  ,599 ,1237                                    ,656                           ,599      ,633      ,622
402  ,600 ,1240                                    ,657                           ,600      ,637      ,622
403  ,601 ,1244                                    ,659                           ,603      ,637      ,625
404  ,605 ,1247                                    ,659                           ,603      ,639      ,628
405  ,607 ,1252                                    ,662                           ,606      ,639      ,630
406  ,607 ,1254                                    ,664                           ,606      ,640      ,630
407  ,610 ,1259                                    ,665                           ,606      ,644      ,634
408  ,610 ,1264                                    ,668                           ,608      ,644      ,635
409  ,610 ,1268                                    ,668                           ,611      ,647      ,639
410  ,612 ,1273                                    ,671                           ,613      ,647      ,639
411  ,614 ,1278                                    ,671                           ,614      ,649      ,642
412  ,615 ,1282                                    ,674                           ,617      ,649      ,642
413  ,617 ,1285                                    ,674                           ,619      ,651      ,643
414  ,618 ,1287                                    ,677                           ,619      ,653      ,645
415  ,620 ,1290                                    ,677                           ,622      ,654      ,648
416  ,620 ,1293                                    ,680                           ,624      ,656      ,649
417  ,622 ,1297                                    ,680                           ,625      ,657      ,652
418  ,622 ,1299                                    ,682                           ,627      ,658      ,652
419  ,624 ,1302                                    ,683                           ,628      ,660      ,656
420  ,627 ,1304                                    ,685                           ,630      ,662      ,656
421  ,627 ,1307                                    ,685                           ,633      ,664      ,657
422  ,630 ,1311                                    ,688                           ,633      ,665      ,659
423  ,630 ,1316                                    ,688                           ,634      ,667      ,659
424  ,632 ,1319                                    ,691                           ,636      ,667      ,662
425  ,632 ,1323                                    ,691                           ,638      ,670      ,662
426  ,634 ,1326                                    ,693                           ,639      ,670      ,665
427  ,636 ,1328                                    ,694                           ,644      ,673      ,667
428  ,636 ,1332                                    ,697                           ,646      ,673      ,667
429  ,638 ,1336                                    ,697                           ,646      ,676      ,669
430  ,639 ,1340                                    ,699                           ,646      ,676      ,669
431  ,641 ,1344                                    ,699                           ,646      ,678      ,672
432  ,642 ,1349                                    ,702                           ,648      ,679      ,672
433  ,643 ,1351                                    ,704                           ,651      ,681      ,675
434  ,647 ,1354                                    ,706                           ,651      ,681      ,678
435  ,647 ,1357                                    ,708                           ,651      ,683      ,678
436  ,647 ,1360                                    ,709                           ,655      ,683      ,680
437  ,649 ,1364                                    ,711                           ,658      ,685      ,681
438  ,651 ,1366                                    ,714                           ,658      ,686      ,683
439  ,651 ,1370                                    ,716                           ,658      ,688      ,685
440  ,654 ,1374                                    ,717                           ,658      ,691      ,689
441  ,654 ,1377                                    ,719                           ,659      ,691      ,689
442  ,656 ,1380                                    ,721                           ,661      ,694      ,689
443  ,658 ,1383                                    ,722                           ,666      ,694      ,692
444  ,661 ,1387                                    ,725                           ,666      ,696      ,695
445  ,661 ,1390                                    ,726                           ,666      ,697      ,696
446  ,663 ,1392                                    ,727                           ,666      ,699      ,700
447  ,664 ,1396                                    ,728                           ,668      ,699      ,701
448  ,666 ,1401                                    ,731                           ,671      ,701      ,702
449  ,668 ,1405                                    ,731                           ,674      ,701      ,705
450  ,668 ,1409                                    ,735                           ,674      ,704      ,707
451  ,670 ,1413                                    ,735                           ,677      ,705      ,712
452  ,670 ,1418                                    ,738                           ,677      ,709      ,712
453  ,673 ,1422                                    ,738                           ,680      ,709      ,714
454  ,673 ,1425                                    ,741                           ,680      ,709      ,715
455  ,676 ,1429                                    ,743                           ,683      ,711      ,718
456  ,676 ,1433                                    ,745                           ,683      ,714      ,718
457  ,677 ,1437                                    ,747                           ,685      ,714      ,721
458  ,680 ,1440                                    ,747                           ,686      ,714      ,723
459  ,684 ,1445                                    ,751                           ,689      ,717      ,723
460  ,684 ,1449                                    ,752                           ,692      ,717      ,726
461  ,687 ,1452                                    ,754                           ,694      ,720      ,726
462  ,687 ,1455                                    ,754                           ,695      ,720      ,726
463  ,688 ,1459                                    ,757                           ,697      ,722      ,729
464  ,690 ,1461                                    ,759                           ,698      ,722      ,731
465  ,693 ,1465                                    ,759                           ,701      ,725      ,732
466  ,693 ,1468                                    ,761                           ,704      ,725      ,734
467  ,693 ,1471                                    ,762                           ,704      ,727      ,736
468  ,696 ,1475                                    ,764                           ,708      ,729      ,737
469  ,696 ,1480                                    ,766                           ,710      ,732      ,739
470  ,698 ,1482                                    ,769                           ,710      ,734      ,739
471  ,698 ,1485                                    ,770                           ,711      ,735      ,741
472  ,701 ,1489                                    ,771                           ,713      ,737      ,742
473  ,702 ,1493                                    ,773                           ,714      ,739      ,744
474  ,706 ,1497                                    ,774                           ,716      ,740      ,744
475  ,706 ,1501                                    ,776                           ,717      ,741      ,747
476  ,707 ,1503                                    ,777                           ,718      ,746      ,747
477  ,709 ,1508                                    ,781                           ,720      ,746      ,749
